ts,open,high,low,close,volume,vol_achat,vol_vente,n_trades,n_achat,gros_achat,gros_vente,moyen_achat,moyen_vente,trade_max
1782723900,59843.3,59860.6,59810.2,59852.2,139.735,88.85,50.885,3564,1832,27.725,11.23,41.581,24.083,332024.865
1782724200,59852.1,59932.7,59841.9,59921.0,245.054,171.703,73.351,3748,2213,76.971,22.685,66.213,35.713,1580521.4
1782724500,59921.0,60089.1,59914.3,59969.1,1014.24,491.236,523.004,8398,4477,207.967,239.629,220.629,237.136,682945.164
1782724800,59969.1,60010.0,59841.4,59874.0,292.989,96.139,196.85,4069,1667,34.88,67.188,41.888,100.828,591873.104
1782725100,59874.0,59952.7,59750.1,59906.0,1125.415,542.037,583.378,8115,3962,363.692,292.502,135.888,236.377,6182066.24
1782725400,59906.0,59977.4,59906.0,59945.8,273.445,138.845,134.6,4556,2374,58.092,52.739,50.355,53.165,573815.3875
1782725700,59945.8,59945.8,59856.2,59914.3,213.151,116.106,97.045,5170,2497,27.052,23.53,57.252,40.318,418565.152
1782726000,59914.2,59976.1,59873.1,59946.7,562.524,262.287,300.237,5926,3045,67.776,126.924,155.975,136.476,638664.1632
1782726300,59946.7,60041.8,59941.5,60000.2,316.532,185.313,131.219,4510,2533,36.606,50.469,114.993,56.276,579900.0
1782726600,60000.2,60030.0,59895.2,59979.1,456.016,170.404,285.612,6626,3115,65.884,111.777,72.704,134.021,852298.8604
1782726900,59979.2,60050.0,59979.1,60031.3,192.835,92.635,100.2,3210,1727,31.99,42.009,41.724,38.963,538227.2537
1782727200,60031.3,60174.7,60031.3,60130.7,675.438,379.772,295.666,6332,3476,154.045,129.597,171.582,120.732,646552.35
1782727500,60130.7,60250.0,60105.6,60249.9,591.801,304.728,287.073,5891,3278,135.382,138.013,127.383,110.135,2819587.4
1782727800,60249.9,60287.1,60148.8,60207.1,1141.284,253.261,888.023,7847,3041,96.187,351.981,122.708,456.431,1406276.672
1782728100,60207.1,60287.0,60169.1,60275.8,682.9,431.955,250.945,5075,2757,226.665,117.461,158.681,92.387,2529174.5
1782728400,60275.8,60283.2,60188.6,60214.3,411.43,142.981,268.449,4022,1677,63.69,119.883,56.138,113.581,1114500.24
1782728700,60214.4,60214.4,60154.2,60191.2,291.907,109.294,182.613,2811,1133,54.166,80.149,40.552,76.233,1044250.35
1782729000,60191.3,60195.9,60073.5,60138.0,397.943,163.617,234.326,4555,1994,42.921,97.571,91.357,105.079,734251.05
1782729300,60137.9,60143.2,60048.3,60092.8,437.883,157.467,280.416,4912,2150,63.41,117.486,65.371,125.048,678756.3026
1782729600,60092.9,60119.6,60080.0,60106.3,131.41,66.179,65.231,2132,1079,18.239,25.967,32.01,23.268,437287.6
1782729900,60106.3,60132.0,60049.2,60073.6,336.878,155.741,181.137,4442,2055,56.615,77.3,74.441,75.319,1367689.378
1782730200,60073.5,60114.5,60037.0,60054.9,201.159,103.382,97.777,3256,1494,45.425,35.557,42.299,43.624,499028.3752
1782730500,60054.8,60075.5,60039.9,60062.4,211.875,79.639,132.236,2311,1121,18.833,51.237,46.572,65.976,496867.0914
1782730800,60062.3,60075.9,59975.4,60012.4,352.949,126.027,226.922,4343,1879,36.268,83.925,66.2,107.028,582060.0
1782731100,60012.4,60022.9,59969.0,59995.9,254.675,105.725,148.95,3268,1570,35.714,81.259,50.137,49.25,670555.5296
1782731400,59996.0,59996.0,59919.0,59919.1,425.479,151.021,274.458,4294,1759,44.648,119.431,84.467,121.311,592282.2602
1782731700,59919.1,59940.0,59850.2,59880.0,430.646,180.073,250.573,4049,1881,61.307,102.899,90.231,114.64,639698.7975
1782732000,59880.0,59897.6,59858.1,59897.5,340.728,179.423,161.305,3797,2018,68.896,54.385,82.361,80.496,591363.0288
1782732300,59897.6,59974.2,59897.5,59965.8,448.691,320.081,128.61,3539,2224,128.818,56.886,156.449,53.234,1393982.6272
1782732600,59965.7,60193.2,59923.3,59945.7,1205.265,691.313,513.952,12676,6515,283.639,215.441,322.397,230.069,1099542.0
1782732900,59945.8,59946.2,59784.0,59807.2,438.47,177.971,260.499,5292,2117,79.007,105.58,68.388,109.783,584262.45
1782733200,59807.1,59869.1,59787.9,59830.4,528.412,237.636,290.776,4773,2527,91.785,126.088,109.209,132.009,1262138.8
1782733500,59830.4,59867.9,59773.5,59773.5,306.921,144.068,162.853,3984,1863,51.778,91.793,67.852,48.315,2487500.6
1782733800,59773.5,59827.4,59770.4,59785.1,283.93,151.936,131.994,3877,2014,55.471,53.067,69.622,53.508,451287.66
1782734100,59785.2,59979.5,59785.1,59927.2,1046.642,667.962,378.68,7071,4396,286.359,198.851,318.673,146.319,1865401.2
1782734400,59927.2,60388.0,59552.6,60317.8,8554.755,4538.719,4016.036,59318,31865,1749.735,1868.142,2400.616,1836.125,2309490.0
1782734700,60317.7,60722.0,60308.4,60447.8,6519.857,3336.399,3183.458,43294,21355,1643.662,1297.069,1430.177,1608.353,2913801.0
1782735000,60447.9,60758.3,60368.8,60651.0,3126.224,1652.144,1474.08,24963,12770,945.882,582.654,564.31,739.748,8533809.158
1782735300,60651.1,60742.1,60565.5,60702.0,1927.138,857.531,1069.607,17616,8810,340.25,493.739,416.286,464.053,3503663.3018
1782735600,60702.1,60741.3,60383.8,60399.9,2689.107,1064.491,1624.616,17528,7454,518.448,691.022,458.877,802.599,2601971.6
1782735900,60400.0,60478.5,60390.0,60412.2,948.019,438.385,509.634,8469,4275,207.044,245.445,179.6,211.954,724530.744
1782736200,60412.3,60438.8,60320.0,60344.1,1069.513,522.229,547.284,8836,4220,248.757,291.298,221.769,193.94,1954209.36
1782736500,60344.0,60357.8,59829.3,59867.4,4557.762,1608.465,2949.297,23000,9616,884.304,1597.198,601.595,1161.199,3206302.92
1782736800,59867.5,59943.0,59774.0,59919.9,2781.979,1493.178,1288.801,17897,9507,725.301,612.185,638.955,570.834,10244457.6
1782737100,59920.0,60025.9,59890.4,59890.4,972.584,557.868,414.716,8565,4551,153.917,170.004,331.866,192.568,2035135.7544
1782737400,59890.4,59940.9,59749.0,59900.1,1311.438,584.207,727.231,11770,5880,246.722,289.403,264.379,364.364,2414999.0205
1782737700,59900.0,59960.0,59895.4,59923.5,505.237,281.956,223.281,4574,2472,137.421,109.896,110.693,87.038,1216196.24
1782738000,59923.5,60111.9,59923.5,60094.2,1004.968,632.402,372.566,9441,5662,210.849,162.589,336.873,160.033,1395720.0
1782738300,60094.2,60217.7,60043.6,60068.6,941.693,527.524,414.169,9628,4751,186.583,158.591,277.731,183.202,976489.422
1782738600,60068.6,60313.0,60055.7,60191.9,890.194,555.106,335.088,9375,5192,197.738,112.407,289.507,161.053,1572443.1
1782738900,60191.9,60281.9,60180.2,60251.6,392.337,204.234,188.103,4773,2570,51.409,60.356,118.415,92.227,902840.5186
1782739200,60251.6,60257.7,60033.1,60038.6,727.826,279.435,448.391,7953,3112,117.133,167.071,128.26,210.004,829686.8944
1782739500,60038.6,60046.6,59933.8,59950.1,825.346,414.085,411.261,9985,4926,107.852,133.605,243.457,215.26,899940.0
1782739800,59950.0,60253.3,59804.0,60083.3,1986.05,962.787,1023.263,32219,16397,306.317,307.068,502.407,556.434,1058371.336
1782740100,60083.3,60083.3,59701.6,59716.9,2044.054,898.238,1145.816,30743,14086,285.083,422.734,472.734,566.473,899263.011
1782740400,59716.9,59769.7,59421.0,59432.2,5024.529,1910.485,3114.044,36946,16923,757.237,1654.543,943.241,1203.2,7727919.5
1782740700,59432.2,59548.9,59302.8,59371.0,3621.661,1884.529,1737.132,35123,18007,781.368,900.129,883.497,645.063,9083888.49
1782741000,59371.0,59577.6,59313.9,59431.4,2535.847,1756.076,779.771,26313,14716,597.516,307.855,967.311,348.166,1489710.84
1782741300,59431.4,59568.9,59333.6,59559.3,1681.872,1054.539,627.333,22604,12470,389.914,228.386,520.42,286.512,1272220.014
1782741600,59559.4,59575.0,59373.2,59464.9,1273.772,667.684,606.088,21545,10898,221.323,171.158,330.961,322.131,490290.489
1782741900,59464.8,59464.9,59150.0,59251.8,3035.024,1199.467,1835.557,25569,12141,468.602,865.843,565.582,794.692,4687408.053
1782742200,59251.8,59322.4,59063.0,59070.2,3091.717,1358.684,1733.033,21402,10646,574.394,1019.646,633.983,571.952,5197735.008
1782742500,59070.1,59230.1,58988.0,59122.9,3912.301,1800.881,2111.42,34256,17710,795.118,1041.583,780.911,864.655,9701547.0
1782742800,59122.8,59285.7,59014.8,59282.4,1637.062,923.748,713.314,23988,12764,422.456,209.642,370.849,382.293,921591.386
1782743100,59282.3,59546.3,59258.7,59481.6,2572.144,1375.869,1196.275,24889,13341,537.938,478.09,666.375,577.552,2857107.55
1782743400,59481.6,59689.6,59323.9,59556.0,2332.403,1239.082,1093.321,23702,12503,525.591,381.092,567.399,574.042,1930401.99
1782743700,59556.0,59599.0,59489.0,59540.8,883.646,361.155,522.491,16735,8237,91.339,188.346,197.574,251.195,1493843.148
1782744000,59540.9,59543.4,59285.7,59289.2,1018.492,398.275,620.217,17491,7784,124.509,209.546,202.368,310.844,819005.3064
1782744300,59289.1,59363.8,59221.2,59342.7,798.354,405.296,393.058,15334,8005,130.916,113.761,193.8,207.401,1427568.8427
1782744600,59342.8,59587.6,59292.9,59563.3,1121.98,617.039,504.941,16904,9432,227.933,227.333,280.031,203.35,2930157.992
1782744900,59563.2,59563.2,59355.4,59444.0,659.387,218.287,441.1,11965,5455,48.676,115.071,111.686,256.167,600534.0
1782745200,59444.1,59456.6,59165.5,59199.7,1000.439,459.168,541.271,15528,7108,149.873,201.869,230.823,256.937,766020.4779
1782745500,59199.8,59241.8,59100.0,59233.6,1024.677,506.7,517.977,14889,7797,150.981,200.111,265.815,243.222,1102917.75
1782745800,59233.7,59284.0,59067.6,59236.6,809.866,381.995,427.871,13191,6876,75.741,156.915,221.561,207.026,636802.5
1782746100,59236.7,59382.0,59223.4,59366.8,707.488,389.765,317.723,11935,6640,121.674,114.117,188.762,151.744,593184.9021
1782746400,59366.7,59366.7,59111.4,59193.7,982.99,347.038,635.952,11653,5166,130.513,315.8,161.542,254.976,4313285.409
1782746700,59193.5,59475.0,59146.3,59470.4,738.196,466.88,271.316,9915,6032,177.998,95.406,218.017,132.486,1189476.736
1782747000,59470.5,59697.8,59470.5,59616.1,2776.388,1657.522,1118.866,20789,11408,691.29,540.956,812.467,464.781,4066832.64
1782747300,59616.1,59855.0,59571.6,59793.9,3192.937,1787.228,1405.709,15579,8225,1146.053,745.11,520.684,546.717,12040585.744
1782747600,59793.8,59832.5,59643.7,59809.4,2385.408,1225.671,1159.737,15868,8177,369.038,556.805,734.369,498.609,1484696.08
1782747900,59809.4,59922.5,59735.5,59900.9,3072.583,1931.65,1140.933,15574,8336,1011.863,627.167,777.409,418.308,12292012.0
1782748200,59901.0,59939.2,59814.9,59889.5,1139.927,610.991,528.936,9949,4892,263.753,176.243,273.23,276.249,1073887.2
1782748500,59889.5,59928.6,59785.9,59800.2,608.313,251.162,357.151,7372,3217,104.06,92.264,108.18,204.235,1026015.9
1782748800,59800.3,59817.9,59754.4,59776.2,711.384,270.483,440.901,7247,3335,138.295,212.485,93.256,170.777,3250728.0
1782749100,59776.3,59925.3,59773.4,59773.4,793.916,474.867,319.049,9829,5150,199.879,116.797,210.955,144.611,570133.2
1782749400,59773.3,59821.2,59684.2,59709.9,848.41,284.059,564.351,8174,3478,117.115,233.674,130.775,263.978,1473731.164
1782749700,59709.9,59765.9,59707.2,59753.2,285.24,136.211,149.029,4998,2614,24.322,52.796,81.128,61.775,300796.942
1782750000,59753.3,59753.3,59638.1,59661.8,496.405,215.212,281.193,5281,2175,96.849,109.153,88.913,126.671,686507.62
1782750300,59661.7,59679.4,59562.6,59583.6,527.052,222.964,304.088,5829,2582,71.103,120.253,113.195,130.866,820394.5806
1782750600,59583.6,59723.8,59583.6,59674.5,531.005,348.477,182.528,7537,4199,135.904,69.125,162.719,74.069,589403.6262
1782750900,59674.5,59815.5,59655.8,59810.7,352.564,228.208,124.356,6121,3654,69.333,44.612,107.607,48.723,530183.6443
1782751200,59810.7,59872.8,59788.1,59859.4,602.847,390.055,212.792,6323,3425,182.171,72.047,154.205,98.395,3353948.3051
1782751500,59859.5,59949.3,59806.3,59941.1,495.285,280.032,215.253,7156,3903,76.99,54.043,158.174,122.777,509992.2724
1782751800,59941.0,59999.0,59810.6,59848.8,666.424,373.672,292.752,7837,3563,140.061,61.906,187.597,176.627,651889.135
1782752100,59848.9,59896.7,59803.0,59870.9,232.709,108.045,124.664,4070,2023,25.351,47.884,62.33,48.961,478828.9389
1782752400,59870.9,60156.5,59870.9,60140.5,1879.355,1068.387,810.968,10969,6750,474.319,475.625,485.122,271.08,4421585.52
1782752700,60140.6,60264.9,60140.4,60195.2,1753.422,1006.374,747.048,13251,6869,452.786,295.109,453.29,353.276,3510081.4
1782753000,60195.2,60480.0,60195.2,60440.7,2284.227,1378.29,905.937,20041,11155,619.896,339.891,613.648,443.914,1856882.7585
1782753300,60440.7,60624.1,60440.7,60577.3,3641.15,2155.233,1485.917,26089,13638,1168.146,617.396,815.444,713.7,4382438.5
1782753600,60577.3,60620.0,60384.4,60415.3,1716.005,660.709,1055.296,13593,5802,350.234,476.867,241.114,469.967,1194151.7862
1782753900,60415.3,60552.1,60380.2,60526.8,1036.378,650.381,385.997,9637,5268,295.624,160.857,283.318,159.58,1460895.15
1782754200,60526.8,60666.6,60473.6,60483.0,1276.915,710.435,566.48,11820,5938,306.374,231.034,321.168,254.571,1383904.5572
1782754500,60483.0,60483.0,60368.0,60414.1,813.682,320.714,492.968,7787,3388,175.112,158.509,106.447,268.662,557468.5842
1782754800,60414.1,60640.0,60414.1,60594.5,875.256,493.34,381.916,7412,4434,193.647,164.629,236.817,172.772,570051.7922
1782755100,60594.6,60637.6,60517.1,60559.3,775.301,350.85,424.451,8280,3912,122.86,114.999,176.453,251.185,709758.1224
1782755400,60559.4,60564.4,60450.6,60479.8,712.549,262.342,450.207,6121,2550,112.1,187.133,115.156,215.202,2369321.5
1782755700,60479.8,60518.7,60376.8,60396.0,666.953,307.964,358.989,5113,2092,171.164,136.842,110.534,179.388,1003574.0
1782756000,60396.0,60426.0,60300.3,60407.9,800.051,359.848,440.203,7563,3715,151.398,183.127,160.154,199.189,995789.85
1782756300,60407.9,60483.8,60378.4,60451.2,540.529,286.641,253.888,4896,2668,146.471,152.364,106.358,73.994,1138568.4252
1782756600,60451.2,60500.1,60441.8,60499.9,382.494,273.382,109.112,3119,1758,171.813,48.835,83.108,40.663,2298354.9366
1782756900,60500.0,60500.0,60355.3,60441.4,480.056,108.389,371.667,4632,1883,35.947,204.095,49.75,126.58,1000104.5935
1782757200,60441.4,60458.9,60406.5,60412.0,277.684,108.004,169.68,3897,1662,46.763,53.978,43.542,84.961,604499.0
1782757500,60411.9,60412.8,60200.5,60254.4,1423.918,487.02,936.898,6920,2381,319.694,404.197,137.841,467.401,4384366.4685
1782757800,60254.4,60317.8,60214.0,60229.8,483.285,231.3,251.985,5630,2724,83.89,96.033,116.473,120.419,492637.9886
1782758100,60229.8,60282.0,60179.8,60249.6,1062.422,437.904,624.518,7491,3523,156.368,202.122,238.806,357.1,639035.6862
1782758400,60249.6,60285.3,60200.0,60265.6,611.096,217.172,393.924,4863,2303,102.752,154.745,87.223,201.153,696618.1698
1782758700,60265.5,60274.1,60220.0,60237.7,266.116,134.14,131.976,3861,1881,74.841,57.025,40.38,51.555,867148.0972
1782759000,60237.7,60237.7,60150.2,60213.4,447.484,171.38,276.104,4276,1970,68.956,82.845,83.056,157.777,532943.512
1782759300,60213.3,60275.4,60207.1,60275.4,149.544,105.294,44.25,2511,1501,49.993,7.028,37.243,23.16,444928.2628
1782759600,60275.4,60288.5,60151.6,60165.1,310.726,173.784,136.942,4260,1742,75.464,40.541,76.477,68.771,647065.5582
1782759900,60165.1,60198.8,60127.4,60191.8,504.615,257.253,247.362,5041,2516,147.324,121.221,82.724,97.737,3596279.5776
1782760200,60191.9,60245.9,60172.5,60178.9,228.839,162.61,66.229,3643,1810,39.997,18.564,97.222,29.669,567688.485
1782760500,60178.9,60265.1,60164.0,60261.6,239.903,144.401,95.502,4153,2361,47.043,29.58,72.99,48.289,443005.4335
1782760800,60261.6,60404.9,60254.0,60368.2,622.54,397.123,225.417,6117,3647,152.985,114.231,192.0,84.56,1633168.646
1782761100,60368.1,60459.0,60320.9,60430.2,538.083,367.487,170.596,4640,2613,161.137,65.454,173.933,78.047,1102492.47
1782761400,60430.2,60445.7,60289.9,60299.7,610.582,233.835,376.747,5372,2230,82.839,215.577,119.476,124.034,6199530.9912
1782761700,60299.6,60368.0,60284.0,60343.9,294.109,203.657,90.452,3269,1719,127.662,21.893,62.028,49.653,3817484.0985
1782762000,60344.0,60451.9,60316.8,60443.1,411.216,304.211,107.005,3894,2379,103.704,39.816,169.351,51.428,794253.87
1782762300,60443.0,60506.1,60420.6,60491.9,491.334,310.511,180.823,5011,2767,83.608,78.802,190.015,73.324,542371.2096
1782762600,60491.9,60540.0,60389.8,60451.0,1087.288,614.694,472.594,9954,4887,215.903,214.471,340.653,200.782,1321401.7778
1782762900,60451.1,60517.7,60399.5,60409.3,686.906,413.722,273.184,7633,3872,93.697,117.245,267.126,117.94,581627.2
1782763200,60409.3,60535.0,60402.6,60484.3,703.541,480.016,223.525,5607,3310,171.379,130.742,256.652,67.573,2680694.5
1782763500,60484.3,60491.1,60410.0,60428.8,730.181,326.424,403.757,6405,2995,88.621,242.008,200.842,120.566,703676.3321
1782763800,60428.8,60469.8,60400.0,60410.0,560.832,208.206,352.626,4871,2208,114.411,180.892,77.325,138.314,605589.66
1782764100,60409.9,60416.2,60334.4,60356.2,203.401,76.432,126.969,2534,957,34.304,42.898,32.3,62.931,998031.9579
1782764400,60356.1,60424.7,60348.0,60403.6,215.24,128.804,86.436,2224,1242,72.084,33.167,43.259,42.73,625165.74
1782764700,60403.6,60464.7,60369.1,60380.6,440.076,182.01,258.066,3762,1619,94.803,84.595,70.491,140.663,711306.0683
1782765000,60380.6,60451.3,60371.9,60444.1,150.827,79.196,71.631,2411,1362,20.959,18.303,44.4,39.895,334839.1968
1782765300,60444.2,60456.1,60386.6,60439.3,449.541,224.616,224.925,2926,1467,81.944,147.446,122.77,60.879,4106852.1
1782765600,60439.3,60440.3,60386.0,60392.6,266.253,173.314,92.939,2337,999,85.778,25.374,75.039,52.948,1174625.22
1782765900,60392.7,60392.7,60321.4,60372.7,445.561,131.553,314.008,3223,1361,82.526,121.971,33.917,167.866,1034167.26
1782766200,60372.6,60372.6,60277.4,60282.0,616.347,138.802,477.545,3863,1317,69.315,214.589,54.359,225.532,1354970.0736
1782766500,60282.0,60297.1,60265.1,60271.2,172.354,52.303,120.051,1772,711,14.126,25.852,29.19,80.152,465162.3164
1782766800,60271.2,60333.3,60234.2,60264.4,324.374,133.637,190.737,2949,1376,66.92,87.048,48.484,82.759,1579873.19
1782767100,60264.5,60327.0,60232.1,60293.7,316.797,151.97,164.827,3879,2058,67.211,50.352,65.443,92.611,330323.9789
1782767400,60293.8,60390.5,60293.8,60383.7,211.247,128.691,82.556,2418,1517,51.615,17.441,59.33,54.384,477674.3408
1782767700,60383.8,60383.9,60290.1,60290.1,252.983,93.38,159.603,2149,682,54.789,34.986,30.455,105.359,462390.9732
1782768000,60290.1,60315.0,60276.1,60278.0,169.296,55.548,113.748,1273,519,36.918,23.724,12.515,78.234,843640.7686
1782768300,60278.0,60329.2,60276.2,60325.1,119.862,46.449,73.413,1225,712,11.644,13.158,24.377,51.743,407388.4592
1782768600,60325.1,60406.1,60325.1,60383.0,131.438,83.227,48.211,1395,897,33.242,8.752,37.546,31.026,349590.5089
1782768900,60383.1,60447.0,60371.5,60447.0,181.477,88.434,93.043,1883,1087,25.078,30.46,49.803,49.849,376029.2175
1782769200,60446.9,60470.0,60380.5,60436.1,301.647,113.494,188.153,2932,1375,32.998,102.368,65.17,61.119,769670.3777
1782769500,60436.1,60494.4,60436.1,60482.5,156.197,81.582,74.615,1240,849,18.993,47.731,45.09,19.507,687283.3356
1782769800,60482.5,60565.6,60454.5,60545.0,348.899,192.547,156.352,2493,1461,81.602,96.116,88.494,42.48,3723161.616
1782770100,60544.9,60544.9,60434.3,60454.9,307.809,92.675,215.134,2222,681,36.001,147.586,47.319,42.237,7415666.5
1782770400,60454.9,60471.4,60424.1,60438.8,153.276,91.71,61.566,2427,1171,34.243,21.567,44.043,24.754,454072.5228
1782770700,60438.9,60464.7,60378.1,60419.9,153.11,60.906,92.204,2495,1129,20.131,33.884,30.114,42.865,492229.3814
1782771000,60420.0,60426.0,60333.1,60426.0,368.863,153.85,215.013,2738,1235,92.942,106.5,48.151,86.355,1496106.3127
1782771300,60426.0,60463.0,60406.1,60463.0,148.184,80.943,67.241,2037,1163,34.859,32.962,33.611,24.827,480979.98
1782771600,60462.9,60493.2,60407.6,60420.2,179.363,79.611,99.752,2147,910,39.5,41.356,29.821,44.488,649343.158
1782771900,60420.2,60441.1,60400.0,60414.6,125.566,65.478,60.088,1571,772,23.53,20.882,33.02,28.812,746568.4672
1782772200,60414.5,60433.5,60361.9,60366.1,148.841,77.585,71.256,1945,780,49.68,11.404,17.84,44.737,1935134.5278
1782772500,60366.2,60372.0,60314.0,60334.3,164.376,62.822,101.554,2266,998,19.942,40.866,30.607,44.947,603582.0
1782772800,60334.4,60371.0,60328.9,60360.0,105.208,36.566,68.642,1385,728,11.475,20.416,17.376,37.954,385410.398
1782773100,60360.0,60396.0,60355.9,60389.9,142.401,96.964,45.437,1292,770,58.356,18.985,28.282,19.833,973607.9551
1782773400,60389.9,60406.0,60341.8,60402.0,214.58,66.538,148.042,1618,857,21.955,108.368,35.615,29.674,5445821.225
1782773700,60402.0,60402.0,60319.0,60326.5,162.628,76.449,86.179,1971,673,34.106,20.316,32.111,43.59,519536.16
1782774000,60326.4,60353.9,60321.7,60327.1,125.169,62.43,62.739,1538,773,22.505,31.673,31.989,22.32,557892.0736
1782774300,60327.1,60327.1,60302.9,60322.2,105.466,61.898,43.568,1036,466,38.413,8.617,17.002,25.873,696620.256
